functional	molecule	path	normal_termination	stationary_point	scf_energy_count	last_scf_energy_au	dipole_x_debye	dipole_y_debye	dipole_z_debye	dipole_total_debye	polar_xx_au	polar_xy_au	polar_yy_au	polar_xz_au	polar_yz_au	polar_zz_au	polar_mean_au	frequency_count	min_frequency_cm1	imaginary_frequency_count
PBE	TlCl3	PBE/SMDB_TlCl3.log	True	True	5	-1552.7713836	0.0	-0.0	-0.0002	0.0002	105.52	0.0	105.521	0.0	0.0	54.715	88.58533333333332	6	63.6695	0
PBE	TlH	PBE/SMDB_TlH.log	True	True	4	-173.129459442	0.0	0.0	1.5298	1.5298	36.544	-0.0	36.544	-0.0	0.0	68.855	47.31433333333333	1	1319.3252	0
PBE	TlH3	PBE/SMDB_TlH3.log	True	True	4	-174.270560015	-0.0	0.0	0.0	0.0	53.625	0.0	53.625	0.0	0.0	31.461	46.237	6	474.1534	0
PBE	TlO	PBE/SMDB_TlO.log	True	True	4	-247.683520846	0.0	0.0	4.2242	4.2242	43.718	0.0	43.718	0.0	0.0	54.23	47.222	1	505.452	0
PBE	VH5	PBE/SMDB_VH5.log	True	True	6	-946.628698783	1.1847	-0.0021	-0.0011	1.1847	51.658	-0.013	45.929	-0.006	-0.001	45.921	47.836000000000006	12	168.6792	0
PBE	VO	PBE/SMDB_VO.log	True	True	3	-1018.95202095	0.0	0.0	2.8493	2.8493	83.465	-0.0	83.465	-0.0	0.0	74.485	80.47166666666668	1	1053.946	0
PBE	VOF3	PBE/SMDB_VOF3.log	True	True	4	-1318.65073742	-0.0	-0.0	-0.4209	0.4209	36.184	-0.0	36.183	-0.0	0.0	39.945	37.437333333333335	9	198.9804	0
PBE	WCO6	PBE/SMDB_WCO6.log	True	True	4	-746.907499621	-0.0	0.0	-0.0	0.0	148.527	0.0	148.527	-0.0	0.0	148.527	148.527	33	52.5887	0
PBE	WF3	PBE/SMDB_WF3.log	True	True	8	-366.639564146	-0.7488	0.0266	0.0	0.7493	45.897	-0.004	46.06	0.0	-0.0	57.564	49.84033333333334	6	78.0024	0
PBE	WH	PBE/SMDB_WH.log	True	True	4	-67.5310312992	0.0	0.0	1.4073	1.4073	66.717	0.0	61.938	0.0	0.0	60.393	63.016	1	1954.3855	0
PBE	WO	PBE/SMDB_WO.log	True	True	4	-142.227367292	0.0	0.0	2.0352	2.0352	67.909	0.0	67.909	0.0	0.0	63.355	66.391	1	1078.3653	0
PBE	WO2	PBE/SMDB_WO2.log	True	True	6	-217.551410834	-0.0	0.0	3.1111	3.1111	65.038	0.0	57.495	0.0	0.0	62.309	61.614	3	371.6258	0
PBE	WO3	PBE/SMDB_WO3.log	True	True	4	-292.780912599	0.0	0.0	0.0	0.0	54.296	0.0	54.296	0.0	-0.0	34.688	47.76	6	-252.7477	1
PBE	XeF2	PBE/SMDB_XeF2.log	True	True	4	-528.833747084	-0.0	-0.0	0.0	0.0	24.493	-0.0	24.493	0.0	-0.0	54.637	34.541	4	194.6195	0
PBE	XeF4	PBE/SMDB_XeF4.log	True	True	4	-728.327843572	0.0	0.0	0.0	0.0	54.59	-0.0	54.59	0.0	-0.0	25.64	44.94	9	148.432	0
PBE	XeOF4	PBE/SMDB_XeOF4.log	True	True	5	-803.419562472	0.0	0.0	1.6437	1.6437	53.273	0.0	53.273	0.0	0.0	40.663	49.06966666666667	12	148.1105	0
PBE	YF	PBE/SMDB_YF.log	True	True	4	-138.160247736	0.0	0.0	1.7281	1.7281	137.978	0.0	137.978	0.0	0.0	109.741	128.56566666666666	1	629.7216	0
PBE	YF3	PBE/SMDB_YF3.log	True	True	4	-338.004180736	-0.0	0.0	0.0565	0.0565	36.976	-0.0	36.978	-0.0	0.0	24.761	32.905	6	-9.1219	1
PBE	YO	PBE/SMDB_YO.log	True	True	4	-113.525485787	0.0	0.0	4.3857	4.3857	141.67	-0.0	141.67	-0.0	-0.0	100.671	128.00366666666665	1	854.3317	0
PBE	ZnCl2	PBE/SMDB_ZnCl2.log	True	True	4	-2699.36787859	0.0	0.0	0.0	0.0	39.524	0.0	39.524	0.0	0.0	76.223	51.757000000000005	4	105.2147	0
PBE	ZnF2	PBE/SMDB_ZnF2.log	True	True	3	-1978.84008648	-0.0	-0.0	0.0	0.0	18.712	-0.0	18.712	0.0	0.0	30.125	22.516333333333336	4	161.9474	0
PBE	ZnH2	PBE/SMDB_ZnH2.log	True	True	4	-1780.33460226	-0.0	-0.0	-0.0	0.0	26.527	0.0	26.527	0.0	0.0	38.085	30.37966666666667	4	640.0304	0
PBE	ZnMe2	PBE/SMDB_ZnMe2.log	True	True	5	-1858.90745072	-0.0	-0.0005	0.0006	0.0008	77.355	-0.0	45.638	-0.0	0.0	45.638	56.21033333333333	21	-23.6884	1
PBE	ZrF	PBE/SMDB_ZrF.log	True	True	4	-146.826220198	0.0	0.0	1.3122	1.3122	168.603	0.0	168.603	0.0	0.0	102.884	146.6966666666667	1	692.4449	0
PBE	ZrF3	PBE/SMDB_ZrF3.log	True	True	6	-346.704157615	-0.0	-0.0	-0.0	0.0	43.319	-0.0	43.321	-0.0	-0.0	66.279	50.97299999999999	6	53.1132	0
PBE	ZrO	PBE/SMDB_ZrO.log	True	True	4	-122.227454251	0.0	0.0	2.3136	2.3136	109.671	0.0	109.671	0.0	0.0	89.435	102.92566666666669	1	982.8304	0
PBE	ZrO2	PBE/SMDB_ZrO2.log	True	True	4	-197.508418143	-0.0	-0.0	7.3968	7.3968	27.388	-0.0	59.332	-0.0	-0.0	43.379	43.36633333333333	3	303.5037	0
PBE0	Ag2	PBE0/SMDB_Ag2.log	True	True	4	-293.994051069	-0.0	0.0	-0.0	0.0	72.282	0.0	72.282	0.0	0.0	134.093	92.88566666666667	1	183.7405	0
PBE0	AgCl	PBE0/SMDB_AgCl.log	True	True	4	-607.094621189	0.0	0.0	5.5758	5.5758	33.487	0.0	33.487	-0.0	-0.0	55.125	40.699666666666666	1	337.3189	0
PBE0	Al2O3	PBE0/SMDB_Al2O3.log	True	True	4	-710.283555551	0.0	-0.0	0.0	0.0	51.923	-0.0	51.923	0.0	0.0	82.909	62.251666666666665	10	53.6031	0
PBE0	Al2S3	PBE0/SMDB_Al2S3.log	True	True	7	-1679.03097741	0.0	-0.0	4.4145	4.4145	88.66	0.0	174.353	-0.0	-0.0	119.01	127.34100000000001	9	37.7399	0
PBE0	AlCl3	PBE0/SMDB_AlCl3.log	True	True	4	-1622.77615463	0.0	-0.0	-0.0	0.0	67.622	-0.0	67.627	0.0	0.0	47.792	61.013666666666666	6	145.2037	0
PBE0	AlF3	PBE0/SMDB_AlF3.log	True	True	4	-541.958844284	0.0	-0.0	-0.0	0.0	20.623	-0.0	20.623	-0.0	-0.0	17.989	19.745	6	246.8891	0
PBE0	AlH3	PBE0/SMDB_AlH3.log	True	True	3	-244.08704959	-0.0	0.0	0.0	0.0	34.44	0.0	34.442	0.0	0.0	27.33	32.07066666666666	6	701.5733	0
PBE0	AlN	PBE0/SMDB_AlN.log	True	True	4	-296.851786372	0.0	0.0	4.8054	4.8054	72.744	0.0	72.744	0.0	0.0	62.021	69.16966666666667	1	959.0558	0
PBE0	As4	PBE0/SMDB_As4.log	True	True	4	-8942.73487203	0.0	-0.0	0.0	0.0	112.219	-0.0	112.219	-0.0	-0.0	112.219	112.219	6	216.1578	0
PBE0	As4S4	PBE0/SMDB_As4S4.log	True	True	6	-10535.0577678	-0.0	0.0	-0.0	0.0	169.059	-0.0	169.059	0.0	-0.0	233.612	190.57666666666668	18	-162.7957	1
PBE0	AsCl3	PBE0/SMDB_AsCl3.log	True	True	4	-3615.97811561	0.0	0.0	1.4398	1.4398	77.588	0.0	77.586	-0.0	0.0	55.668	70.28066666666666	6	150.2434	0
PBE0	AsCl6-	PBE0/SMDB_AsCl6-.log	True	True	4	-4996.32443374	0.0	-0.0	0.0	0.0	124.528	0.0	124.528	0.0	0.0	124.528	124.528	15	133.0974	0
PBE0	AsH3	PBE0/SMDB_AsH3.log	True	True	4	-2237.43417978	-0.0	-0.0	-0.3569	0.3569	33.108	0.0	33.108	0.0	-0.0	33.056	33.090666666666664	6	916.9263	0
PBE0	Au2	PBE0/SMDB_Au2.log	True	True	4	-271.480712716	0.0	-0.0	-0.0	0.0	58.599	0.0	58.599	0.0	0.0	109.127	75.44166666666666	1	177.3857	0
PBE0	Au3-	PBE0/SMDB_Au3-.log	True	True	4	-407.344586789	-0.0	-0.0	0.0	0.0	111.237	-0.0	111.237	0.0	0.0	303.683	175.38566666666665	4	36.6257	0
PBE0	AuCl	PBE0/SMDB_AuCl.log	True	True	4	-595.819918343	0.0	0.0	3.748	3.748	37.095	0.0	37.095	0.0	0.0	60.418	44.86933333333334	1	370.5081	0
PBE0	AuCl3	PBE0/SMDB_AuCl3.log	True	True	8	-1515.97927183	-0.0	0.0	0.5696	0.5696	49.413	0.0	125.355	0.0	0.0	77.585	84.11766666666666	6	67.7688	0
PBE0	B2H6	PBE0/SMDB_B2H6.log	True	True	7	-128.127897358	0.0009	-0.0003	-0.0001	0.001	36.813	-4.553	40.315	-2.443	-0.936	33.424	36.85066666666666	21	0.21	0
PBE0	B3N3H6	PBE0/SMDB_B3N3H6.log	True	True	4	-242.472828164	0.0001	-0.0002	-0.0	0.0002	70.115	0.0	70.114	0.0	-0.0	42.823	61.01733333333333	30	284.2063	0
PBE0	B4H4	PBE0/SMDB_B4H4.log	True	True	4	-101.591472051	-0.0	0.0	0.0	0.0	53.236	-0.0	53.237	-0.0	-0.0	53.237	53.23666666666667	18	618.6265	0
PBE0	BF3	PBE0/SMDB_BF3.log	True	True	4	-324.406703417	-0.0	0.0002	-0.0	0.0002	16.516	-0.0	16.517	0.0	-0.0	12.524	15.185666666666664	6	476.8747	0
PBE0	BH3	PBE0/SMDB_BH3.log	True	True	3	-26.5684395424	-0.0	-0.0	0.0	0.0	13.626	0.0	18.863	0.0	-0.0	18.863	17.11733333333333	6	1145.972	0
PBE0	BH3CO	PBE0/SMDB_BH3CO.log	True	True	5	-139.862321764	-0.0005	1.3403	-0.0	1.3403	27.356	-0.007	44.72	-0.0	0.0	27.356	33.144	12	300.5129	0
PBE0	BH3NH3	PBE0/SMDB_BH3NH3.log	True	True	5	-83.1438204432	-5.3458	-0.0	-0.0	5.3458	32.053	0.0	30.622	-0.0	0.0	30.622	31.099	18	262.2975	0
PBE0	BaF	PBE0/SMDB_BaF.log	True	True	4	-125.346238774	0.0	0.0	3.0271	3.0271	323.115	-0.0	323.115	-0.0	-0.0	194.672	280.3006666666667	1	472.9547	0
PBE0	BaF2	PBE0/SMDB_BaF2.log	True	True	6	-225.243387178	-0.0	0.0	6.8394	6.8394	23.36	0.0	38.646	0.0	0.0	28.985	30.330333333333332	3	97.0442	0
PBE0	BaH2	PBE0/SMDB_BaH2.log	True	True	6	-26.6169037812	-0.0	0.0	7.0464	7.0464	47.028	-0.0	89.628	0.0	-0.0	63.904	66.85333333333334	3	385.8747	0
PBE0	BaO	PBE0/SMDB_BaO.log	True	True	4	-100.670589175	0.0	0.0	7.961	7.961	31.514	0.0	31.514	0.0	-0.0	78.87	47.29933333333333	1	696.8131	0
PBE0	BaS	PBE0/SMDB_BaS.log	True	True	4	-423.598118552	0.0	0.0	10.7085	10.7085	57.534	0.0	57.534	0.0	0.0	151.279	88.78233333333333	1	386.8553	0
PBE0	Be2F4	PBE0/SMDB_Be2F4.log	True	True	6	-429.02548749	0.0	0.0	0.0	0.0	20.636	0.0	22.361	-0.0	-0.0	28.896	23.964333333333332	12	78.4714	0
PBE0	Be2H4	PBE0/SMDB_Be2H4.log	True	True	4	-31.81019827	0.0	-0.0	0.0	0.0	31.791	0.0	35.102	0.0	-0.0	42.698	36.53033333333333	12	308.1902	0
PBE0	Be4	PBE0/SMDB_Be4.log	True	True	4	-58.7266326115	-0.0	-0.0	-0.0	0.0	136.736	-0.0	136.736	-0.0	0.0	136.735	136.73566666666667	6	500.2702	0
PBE0	BeC2H6	PBE0/SMDB_BeC2H6.log	True	True	5	-94.4830600147	-0.0	0.0	-0.0	0.0	38.607	-0.0	49.623	-0.0	-0.0	38.608	42.279333333333334	21	17.1725	0
PBE0	BeF2O2H4	PBE0/SMDB_BeF2O2H4.log	True	True	6	-367.316215697	0.0	0.0	-3.242	3.242	31.021	0.0	29.359	0.0	0.0	26.722	29.034000000000002	21	154.3144	0
PBE0	BeH2	PBE0/SMDB_BeH2.log	True	True	3	-15.8756452097	-0.0	-0.0	-0.0	0.0	20.354	0.0	20.354	0.0	0.0	20.667	20.458333333333332	4	714.7823	0
PBE0	BeS	PBE0/SMDB_BeS.log	True	True	4	-412.751115187	0.0	0.0	-5.4735	5.4735	44.577	0.0	44.577	0.0	0.0	58.787	49.31366666666667	1	1025.845	0
PBE0	BiCl6-	PBE0/SMDB_BiCl6-.log	True	True	4	-2975.34476009	0.0	-0.0	-0.0	0.0	148.935	-0.0	148.935	-0.0	0.0	148.935	148.935	15	89.3955	0
PBE0	BiF	PBE0/SMDB_BiF.log	True	True	4	-314.399301868	0.0	0.0	2.9373	2.9373	34.395	0.0	57.252	0.0	0.0	44.311	45.31933333333333	1	562.4345	0
PBE0	BiF3	PBE0/SMDB_BiF3.log	True	True	5	-514.132055645	0.0	-0.0	5.0225	5.0225	38.402	0.0	38.403	0.0	-0.0	35.255	37.35333333333333	6	169.4712	0
PBE0	BiH3	PBE0/SMDB_BiH3.log	True	True	4	-216.402078008	0.0	0.0	1.0592	1.0592	49.438	-0.0	49.438	-0.0	0.0	50.57	49.815333333333335	6	755.9346	0
PBE0	BiO2	PBE0/SMDB_BiO2.log	True	True	6	-364.891955619	-0.0	-0.0	3.8844	3.8844	33.12	0.0	127.952	-0.0	0.0	42.317	67.79633333333334	3	-609.5294	1
PBE0	Br2	PBE0/SMDB_Br2.log	True	True	4	-5147.81310388	0.0	0.0	0.0	0.0	28.638	-0.0	28.638	0.0	0.0	56.717	37.99766666666667	1	338.2326	0
PBE0	BrCl	PBE0/SMDB_BrCl.log	True	True	4	-3033.96555623	0.0	0.0	0.4662	0.4662	24.769	-0.0	24.769	0.0	0.0	47.128	32.222	1	461.7525	0
PBE0	BrO4-	PBE0/SMDB_BrO4-.log	True	True	4	-2874.44357372	-0.0	0.0	0.0	0.0	41.567	0.0	41.567	0.0	0.0	41.567	41.567	9	338.6592	0
PBE0	C2H2	PBE0/SMDB_C2H2.log	True	True	4	-77.2615007317	0.0	0.0	-0.0	0.0	16.684	0.0	16.684	-0.0	0.0	30.938	21.435333333333332	7	671.9666	0
PBE0	C2H3N	PBE0/SMDB_C2H3N.log	True	True	5	-132.525964272	1.1259	-1.5817	-0.0	1.9415	23.253	1.424	31.602	-0.0	0.0	34.124	29.659666666666666	12	580.8944	0
PBE0	C2H4	PBE0/SMDB_C2H4.log	True	True	4	-78.5181872068	-0.0	-0.0	0.0	0.0	23.755	0.0	35.095	-0.0	-0.0	19.834	26.227999999999998	12	826.3206	0
PBE0	C2H6	PBE0/SMDB_C2H6.log	True	True	4	-79.7569452294	-0.0	0.0	0.0	0.0	30.583	-0.0	26.937	0.0	-0.0	26.937	28.15233333333333	18	304.8594	0
PBE0	C4H4	PBE0/SMDB_C4H4.log	True	True	4	-154.52750877	0.0	0.0	-0.0	0.0	39.685	0.0	39.685	-0.001	0.0	39.685	39.685	18	577.7867	0
PBE0	C6H6	PBE0/SMDB_C6H6.log	True	True	4	-232.059507294	-0.0	0.0	-0.0	0.0	79.114	-0.0	79.114	0.0	0.0	41.624	66.61733333333333	30	411.6518	0
PBE0	CF4	PBE0/SMDB_CF4.log	True	True	3	-437.294982971	-0.0	0.0	0.0	0.0	17.908	0.0	17.908	0.0	0.0	17.908	17.908	9	435.0195	0
PBE0	CH2O	PBE0/SMDB_CH2O.log	True	True	4	-114.425814218	0.0	-2.342	0.0	2.342	17.066	0.0	21.714	0.0	-0.0	11.514	16.764666666666667	6	1206.7605	0
PBE0	CH2O2	PBE0/SMDB_CH2O2.log	True	True	4	-189.50589366	2.4872	0.0003	0.0	2.4872	22.599	0.0	20.685	0.0	0.0	17.529	20.271	9	868.5944	0
PBE0	CH3N	PBE0/SMDB_CH3N.log	True	True	5	-94.5571245258	-1.3715	1.4626	-0.0	2.005	20.859	0.903	28.587	0.0	-0.0	15.378	21.608	9	1069.8868	0
PBE0	CH3OH	PBE0/SMDB_CH3OH.log	True	True	4	-115.64718088	1.366	0.8911	-0.0	1.6309	19.757	-0.602	21.821	-0.0	-0.0	18.802	20.12666666666667	12	288.7168	0
PBE0	CH4	PBE0/SMDB_CH4.log	True	True	3	-40.478105673	-0.0	0.0	0.0	0.0	16.079	-0.0	16.079	-0.0	-0.0	16.079	16.079	9	1325.9466	0
PBE0	CO	PBE0/SMDB_CO.log	True	True	4	-113.236871439	0.0	0.0	0.1219	0.1219	11.177	0.0	11.177	-0.0	0.0	14.997	12.450333333333333	1	2239.316	0
PBE0	CO2	PBE0/SMDB_CO2.log	True	True	4	-188.47613222	0.0	0.0	-0.0	0.0	11.308	-0.0	11.308	0.0	-0.0	25.157	15.924333333333331	4	686.4105	0
PBE0	CS2	PBE0/SMDB_CS2.log	True	True	4	-834.231279729	0.0	0.0	-0.0001	0.0001	32.789	0.0	32.789	0.0	0.0	91.154	52.244	4	411.1971	0
PBE0	CaCl2	PBE0/SMDB_CaCl2.log	True	True	4	-1597.75779378	-0.0	0.0	-0.0	0.0	43.798	-0.0	43.798	0.0	0.0	72.54	53.378666666666675	4	21.5615	0
PBE0	CaF2	PBE0/SMDB_CaF2.log	True	True	4	-877.177453959	-0.0	-0.0	0.0	0.0	17.351	-0.0	17.351	0.0	0.0	28.384	21.028666666666666	4	-64.3188	2
PBE0	CaH2	PBE0/SMDB_CaH2.log	True	True	4	-678.555434769	-0.0	-0.0	-0.0	0.0	45.627	0.0	45.627	0.0	0.0	53.8	48.351333333333336	4	-216.3651	2
PBE0	CdF2	PBE0/SMDB_CdF2.log	True	True	3	-367.390495012	0.0	0.0	-0.0	0.0	20.166	-0.0	20.166	0.0	0.0	35.06	25.130666666666666	4	139.5959	0
PBE0	CdMe2	PBE0/SMDB_CdMe2.log	True	True	8	-247.499810899	-0.0	0.0001	-0.0001	0.0002	86.067	0.001	47.836	0.001	0.0	47.836	60.57966666666666	21	-8.2637	1
PBE0	Cl2	PBE0/SMDB_Cl2.log	True	True	4	-920.117475116	0.0	0.0	0.0	0.0	20.801	-0.0	20.801	0.0	-0.0	38.932	26.844666666666665	1	580.2133	0
PBE0	ClF	PBE0/SMDB_ClF.log	True	True	4	-559.789719363	0.0	0.0	0.8177	0.8177	13.054	-0.0	13.054	-0.0	0.0	20.641	15.582999999999998	1	828.3533	0
PBE0	ClF3	PBE0/SMDB_ClF3.log	True	True	6	-759.262749742	-0.0	0.5771	0.0	0.5771	37.007	0.0	22.212	-0.0	-0.0	15.052	24.757	6	335.215	0
PBE0	CoCl3	PBE0/SMDB_CoCl3.log	True	True	3	-2762.92093073	-0.0	-0.0	0.0	0.0	96.231	-0.0	96.226	0.0	0.0	47.353	79.93666666666667	6	109.1125	0
PBE0	CoF2	PBE0/SMDB_CoF2.log	True	True	3	-1582.16856625	-0.0	-0.0	0.0545	0.0545	15.41	0.0	32.782	0.0	0.0	18.572	22.254666666666665	3	165.5284	0
PBE0	CoF3	PBE0/SMDB_CoF3.log	True	True	4	-1682.03529023	-0.0	-0.0	-0.0	0.0	34.745	-0.0	34.744	0.0	0.0	19.262	29.58366666666667	6	157.3474	0
PBE0	CrCO6	PBE0/SMDB_CrCO6.log	True	True	4	-1723.9374806	-0.0	0.0	-0.0	0.0	120.765	-0.0	120.765	0.0	0.0	120.765	120.765	33	61.2426	0
PBE0	CrCl3	PBE0/SMDB_CrCl3.log	True	True	6	-2424.59754711	-0.0	0.0	0.3129	0.3129	51.497	0.0	91.433	-0.0	-0.0	88.88	77.27	6	100.7294	0
PBE0	CrF3	PBE0/SMDB_CrF3.log	True	True	6	-1343.7514327	0.0	0.0	0.4409	0.4409	25.687	0.0	32.227	0.0	-0.0	32.29	30.067999999999998	6	141.3043	0
PBE0	CrO3	PBE0/SMDB_CrO3.log	True	True	4	-1269.78762367	0.0	-0.0	-0.0	0.0	45.332	0.0	45.332	0.0	-0.0	23.607	38.090333333333334	6	-160.4602	1
PBE0	CsF	PBE0/SMDB_CsF.log	True	True	4	-120.007733019	0.0	0.0	7.8169	7.8169	23.945	-0.0	23.945	0.0	0.0	37.148	28.346000000000004	1	353.3204	0
PBE0	CsH	PBE0/SMDB_CsH.log	True	True	4	-20.7052004246	0.0	0.0	7.8773	7.8773	51.176	-0.0	51.176	0.0	-0.0	109.773	70.70833333333333	1	896.1484	0
PBE0	CsO	PBE0/SMDB_CsO.log	True	True	5	-95.2749444197	0.0	0.0	7.5801	7.5801	31.509	-0.0	31.509	0.0	-0.0	40.703	34.57366666666667	1	359.048	0
PBE0	Cu2	PBE0/SMDB_Cu2.log	True	True	4	-3280.63726146	-0.0	-0.0	-0.0	0.0	65.792	0.0	65.792	0.0	0.0	110.825	80.803	1	244.3158	0
PBE0	Cu2O	PBE0/SMDB_Cu2O.log	True	True	6	-3355.79283788	0.0	-0.0	-3.9305	3.9305	50.985	-0.0	82.361	0.0	-0.0	53.749	62.365	3	101.5514	0
PBE0	Cu2S	PBE0/SMDB_Cu2S.log	True	True	7	-3678.76790481	0.0	-0.0	-4.8017	4.8017	63.239	0.0	95.195	0.0	0.0	78.376	78.93666666666667	3	99.8792	0
PBE0	CuCN	PBE0/SMDB_CuCN.log	True	True	5	-1733.08240056	0.0	0.0	7.2184	7.2184	28.582	0.0	28.582	0.0	0.0	51.182	36.11533333333333	4	246.5587	0
PBE0	CuCl	PBE0/SMDB_CuCl.log	True	True	3	-2100.43302839	0.0	0.0	5.1384	5.1384	31.998	0.0	31.998	0.0	0.0	46.275	36.757	1	402.5244	0
PBE0	CuF	PBE0/SMDB_CuF.log	True	True	4	-1740.11495586	0.0	0.0	5.1889	5.1889	21.382	0.0	21.382	0.0	0.0	23.204	21.989333333333335	1	602.815	0
PBE0	CuH	PBE0/SMDB_CuH.log	True	True	4	-1640.8822886	0.0	0.0	2.8239	2.8239	31.796	0.0	31.796	0.0	0.0	36.256	33.282666666666664	1	1885.4945	0
PBE0	F2	PBE0/SMDB_F2.log	True	True	4	-199.418201652	-0.0	-0.0	-0.0	0.0	4.319	-0.0	4.319	-0.0	0.0	11.134	6.5906666666666665	1	1096.4115	0
PBE0	FeCO5	PBE0/SMDB_FeCO5.log	True	True	4	-1829.88802311	0.0	-0.0	-0.0	0.0	96.819	-0.0	96.816	0.0	-0.0	105.622	99.75233333333334	27	51.6396	0
PBE0	FeF2	PBE0/SMDB_FeF2.log	True	True	3	-1463.21600012	0.0	-0.0	0.0	0.0	19.636	0.0	19.636	0.0	0.0	29.609	22.960333333333335	4	142.5797	0
PBE0	FeF3	PBE0/SMDB_FeF3.log	True	True	7	-1562.9136945	0.0	0.0	0.1456	0.1456	21.325	0.0	34.911	-0.0	0.0	33.191	29.809	6	-358.4762	2
PBE0	FeO	PBE0/SMDB_FeO.log	True	True	4	-1338.64419051	0.0	0.0	5.243	5.243	34.588	0.0	34.588	0.0	0.0	55.521	41.565666666666665	1	911.9227	0
PBE0	Ferrocen	PBE0/SMDB_Ferrocen.log	True	True	6	-1650.32843275	0.0	0.0	-0.0	0.0	111.469	-0.0	111.469	-0.0	-0.0	139.401	120.77966666666667	57	42.3815	0
PBE0	GaCl	PBE0/SMDB_GaCl.log	True	True	4	-2384.7841513	0.0	0.0	2.3725	2.3725	39.97	0.0	39.97	0.0	0.0	62.292	47.410666666666664	1	361.6862	0
PBE0	GaCl3	PBE0/SMDB_GaCl3.log	True	True	4	-3305.04399506	0.0	-0.0	-0.0	0.0	73.917	0.0	73.917	0.0	0.0	46.634	64.82266666666668	6	124.9706	0
PBE0	GaF	PBE0/SMDB_GaF.log	True	True	4	-2024.49624624	0.0	0.0	2.2352	2.2352	32.371	0.0	32.371	0.0	0.0	34.232	32.99133333333334	1	618.0434	0
PBE0	GaF2	PBE0/SMDB_GaF2.log	True	True	6	-2124.29243014	-0.0	-0.0	2.4606	2.4606	28.583	-0.0	32.484	-0.0	-0.0	27.664	29.576999999999998	3	181.4422	0
PBE0	GaH3	PBE0/SMDB_GaH3.log	True	True	3	-1926.4053517	-0.0	-0.0	-0.0	0.0	35.792	-0.0	35.792	0.0	0.0	24.168	31.917333333333335	6	722.003	0
PBE0	GaO	PBE0/SMDB_GaO.log	True	True	4	-1999.77219616	0.0	0.0	3.7926	3.7926	36.348	0.0	36.348	0.0	0.0	48.384	40.36	1	752.448	0
PBE0	GeCl4	PBE0/SMDB_GeCl4.log	True	True	4	-3917.27284939	-0.0	0.0	0.0	0.0	79.546	-0.0	79.546	-0.0	-0.0	79.546	79.546	9	123.1853	0
PBE0	GeF3	PBE0/SMDB_GeF3.log	True	True	3	-2376.26162448	-0.0	0.0	2.0946	2.0946	29.903	0.0	29.904	0.0	0.0	24.667	28.158	6	209.7035	0
PBE0	GeF4	PBE0/SMDB_GeF4.log	True	True	4	-2476.14003074	0.0	0.0	0.0	0.0	25.556	0.0	25.556	0.0	0.0	25.556	25.556	9	198.4868	0
PBE0	GeH4	PBE0/SMDB_GeH4.log	True	True	4	-2079.16483783	-0.0	0.0	-0.0	0.0	34.015	0.0	34.015	0.0	0.0	34.015	34.015	9	819.0454	0
PBE0	GeO	PBE0/SMDB_GeO.log	True	True	4	-2151.96645667	0.0	0.0	3.3832	3.3832	26.346	-0.0	26.346	-0.0	-0.0	37.329	30.007	1	1031.0198	0
PBE0	GeO2	PBE0/SMDB_GeO2.log	True	True	4	-2227.10346916	-0.0	-0.0	-0.0	0.0	24.003	0.0	24.003	-0.0	0.0	45.613	31.206333333333333	4	210.0769	0
PBE0	H2	PBE0/SMDB_H2.log	True	True	4	-1.1690063516	0.0	0.0	-0.0	0.0	3.519	-0.0	3.519	0.0	0.0	6.792	4.61	1	4404.7426	0
PBE0	H2CO3	PBE0/SMDB_H2CO3.log	True	True	5	-264.863464619	-0.0	-0.3122	-0.0	0.3122	28.87	-0.0	28.0	-0.0	0.0	17.249	24.706333333333333	12	535.7875	0
PBE0	H2O	PBE0/SMDB_H2O.log	True	True	4	-76.3863645026	0.0	0.0	-1.9083	1.9083	7.379	-0.0	9.05	-0.0	0.0	8.327	8.252	3	1636.2653	0
PBE0	H2O2	PBE0/SMDB_H2O2.log	True	True	6	-151.466788966	0.0	0.0	1.8136	1.8136	12.128	1.561	17.006	-0.0	0.0	10.848	13.327333333333334	6	397.276	0
PBE0	H2SO4	PBE0/SMDB_H2SO4.log	True	True	6	-700.017591282	0.0	-1.1611	0.0	1.1611	34.798	0.0	32.93	-0.0	-0.0	33.47	33.73266666666667	15	-281.319	1
PBE0	H3PO4	PBE0/SMDB_H3PO4.log	True	True	6	-643.933453371	-0.0053	-0.0	0.2146	0.2147	35.512	0.0	35.517	-0.005	-0.0	36.032	35.687000000000005	18	-275.2792	3
PBE0	HBr	PBE0/SMDB_HBr.log	True	True	4	-2574.51173304	0.0	0.0	-0.9225	0.9225	18.141	0.0	18.141	-0.0	-0.0	22.225	19.502333333333333	1	2663.3749	0
PBE0	HCBr3	PBE0/SMDB_HCBr3.log	True	True	4	-7760.39615206	0.0	0.0	0.8856	0.8856	82.212	0.0	82.214	0.0	0.001	52.06	72.16199999999999	9	153.5193	0
PBE0	HCN	PBE0/SMDB_HCN.log	True	True	4	-93.3507282248	0.0	0.0	-3.0389	3.0389	12.735	-0.0	12.735	-0.0	-0.0	22.33	15.933333333333332	4	770.3876	0
PBE0	HCP	PBE0/SMDB_HCP.log	True	True	3	-379.849538826	0.0	0.0	-0.3675	0.3675	27.046	0.0	27.046	-0.0	0.0	46.542	33.544666666666664	4	725.2049	0
