basis	functional	molecule	path	cp2k_version	cp2k_revision	program_ended_count	geo_completed	geo_energy_au	property_energy_au	vibration_energy_au	last_energy_au	dipole_x_debye	dipole_y_debye	dipole_z_debye	dipole_total_debye	polar_xx_ang3	polar_yy_ang3	polar_zz_ang3	polar_xy_ang3	polar_xz_ang3	polar_yz_ang3	polar_mean_ang3	frequency_count	min_frequency_cm1	imaginary_frequency_count
TZV2P	PBE	PF5	TZV2P/PBE/PF5.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-127.97368291220673	-127.97368291220768		-127.97368291220768	0.00797402	0.00041055	-1.027e-05	0.00798459	4.076284828631	4.231002471008	4.042644367261	-3.53775e-07	-2.082877e-06	8.5501e-08	4.116643888966666	16	-337.497425	2
TZV2P	PBE	PH3	TZV2P/PBE/PH3.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-8.343473035544038	-8.343473035544044		-8.343473035544044	-0.00013601	-2.74e-06	0.61409335	0.61409337	4.217960370959	4.217962966035	4.193062889979	6.448e-09	-3.665945e-06	-9.0051e-08	4.2096620756576675	8	-1.0	0
TZV2P	PBE	PLi3	TZV2P/PBE/PLi3.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-28.931312437398137	-28.93131243739831		-28.93131243739831	-0.00090605	-5.84444124	1e-08	5.84444131	23.63474489804	18.171779191188	23.644345109404	-0.000217153452	-8.35e-10	5.561e-09	21.816956399544	8	-1.0	0
TZV2P	PBE	PbF3	TZV2P/PBE/PbF3.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-76.24300935311601	-76.24300935311993		-76.24300935311993	0.02374534	0.0002302	3.38357253	3.38365585								8	-119.794242	1
TZV2P	PBE	PbH4	TZV2P/PBE/PbH4.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-5.777698826927065	-5.777698826927072		-5.777698826927072	-0.0	0.0	-2e-08	2e-08	7.235997094406	7.235997092575	7.235997095328	8.32e-10	-8.14e-10	5.13e-10	7.235997094102999	12	-1.0	0
TZV2P	PBE	PbO	TZV2P/PBE/PbO.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-19.47965749558189	-19.47965749558192		-19.47965749558192	-0.0	0.0	-4.63809997	4.63809997	5.339297093891	5.339297093891	8.80261452207	-0.0	-1.11606e-06	1.097965e-06	6.493736236617333	2	-1.0	0
TZV2P	PBE	PbO2	TZV2P/PBE/PbO2.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-35.40530103176874	-35.40530103176881		-35.40530103176881	3.1e-07	1.6e-07	-1e-08	3.5e-07	5.251392520501	5.251392520805	10.7662725675	-0.0	-3.5871541e-05	-2.059669e-06	7.089685869602	4	-225.441465	1
TZV2P	PBE	PdCO4	TZV2P/PBE/PdCO4.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-212.02118290148908	-212.0211829014888		-212.0211829014888	1.87e-06	3.41e-06	-4.5e-07	3.91e-06	14.773471596257	14.773466658434	14.773479485019	-1.5573365e-05	7.593382e-06	9.856782e-06	14.773472579903332	28	-1.0	0
TZV2P	PBE	PdF	TZV2P/PBE/PdF.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-149.3519458083122	-149.35194580831467		-149.35194580831467	0.68596214	-0.49802568	-4.00802669	4.09668788								2	-1.0	0
TZV2P	PBE	PdO2	TZV2P/PBE/PdO2.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-157.03320910501427	-157.0332091050724		-157.0332091050724	8.703e-05	-0.35666913	-0.87481551	0.94473014								4	-1.0	0
TZV2P	PBE	PtCO4	TZV2P/PBE/PtCO4.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-207.01419167324553	-207.01419167324934		-207.01419167324934	-9.6e-07	-9.5e-07	-2.46e-06	2.8e-06	14.972802607919	14.97280243424	14.972802545593	-6.33031e-07	-4.9013e-08	-2.22767e-07	14.972802529250666	28	-139.475492	5
TZV2P	PBE	PtO	TZV2P/PBE/PtO.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-136.03842937864948	-136.03842937865255		-136.03842937865255	1.2e-07	-1.7e-07	-2.38594852	2.38594852								2	-1.0	0
TZV2P	PBE	PtO2	TZV2P/PBE/PtO2.results	CP2K version 9.0 (Development Version)	git:b634a23	1	False	-152.04280680150393			-152.04280680150393												4	-2862.308109	1
TZV2P	PBE	RbF	TZV2P/PBE/RbF.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-48.349269674152126	-48.34926967415216		-48.34926967415216	0.0	0.0	7.86519607	7.86519607	2.945393709131	2.945393709131	5.245693111786	-0.0	-3.41e-10	-2.85e-10	3.712160176682667	2	-1.0	0
TZV2P	PBE	RbH	TZV2P/PBE/RbH.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-24.601931407670495	-24.601931407670662		-24.601931407670662	0.0	-1e-08	-6.86646667	6.86646667	7.461304108678	7.461304108678	15.121465098529	0.0	1.0442e-08	-2.4181e-08	10.014691105295	2	-1.0	0
TZV2P	PBE	RbO	TZV2P/PBE/RbO.results	CP2K version 9.0 (Development Version)	git:b634a23	0	False	-40.006143517855506			-40.006143517855506	0.09505012	-0.24900031	8.19035091	8.19468631								0		0
TZV2P	PBE	ReH	TZV2P/PBE/ReH.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-79.58969446360267	-79.58969446360283		-79.58969446360283	5.1e-07	-2.9e-07	-1.11531784	1.11531784								2	-1.0	0
TZV2P	PBE	ReO	TZV2P/PBE/ReO.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-95.0736719920545	-95.07367199205835		-95.07367199205835	-0.08080594	0.07546201	-1.72161197	1.72515851								2	-1.0	0
TZV2P	PBE	ReO2	TZV2P/PBE/ReO2.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-111.15790889646762	-111.15790889647587		-111.15790889647587	-1e-06	2.44e-06	5.3e-07	2.69e-06								4	-326.708955	1
TZV2P	PBE	ReO3	TZV2P/PBE/ReO3.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-127.32414476407062	-127.32414476407234		-127.32414476407234	-3.8e-05	-3e-08	-3.587e-05	5.226e-05	7.49538525706	7.496141435653	5.250913205023	-9.2924e-08	-2.36606e-07	-4.60514e-07	6.7474799659119995	8	-233.597303	1
TZV2P	PBE	ReO3F	TZV2P/PBE/ReO3F.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-151.66670206772167	-151.66670206772014		-151.66670206772014	-0.0002217	-1.09e-06	1.1688382	1.16883822	7.217442720755	7.222042343693	6.1800811369	8.432295e-06	-0.000355370604	-5.034227e-06	6.8731887337826665	12	-175.22661	1
TZV2P	PBE	RhF	TZV2P/PBE/RhF.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-131.9784236532896	-131.97842345880827		-131.97842345880827	-2.663e-05	-7.47e-06	-3.5182784	3.5182784								2	-1.0	0
TZV2P	PBE	RhF4	TZV2P/PBE/RhF4.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-204.74494829966542	-204.74494829971707		-204.74494829971707	-0.93720277	-0.92093731	0.18014621	1.32624553								12	-1.0	0
TZV2P	PBE	RhF6	TZV2P/PBE/RhF6.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-253.2026206769639	-253.20262067705323		-253.20262067705323	-0.01534234	-0.01503472	0.00022189	0.02148207								20	-1.0	0
TZV2P	PBE	RhO	TZV2P/PBE/RhO.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-123.73206700076197	-123.73162579044853		-123.73162579044853	-0.00070002	0.01269886	-3.21254545	3.21257063								2	-1.0	0
TZV2P	PBE	RuCO5	TZV2P/PBE/RuCO5.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-201.37244570576274	-201.37244570576394		-201.37244570576394	0.00623179	1.01e-06	7e-08	0.00623179	16.974910575455	16.901864843632	18.52414488141	-9.7371e-08	1.822e-09	-7.42e-09	17.466973433499	36	-1.0	0
TZV2P	PBE	RuF	TZV2P/PBE/RuF.results	CP2K version 9.0 (Development Version)	git:b634a23	0	False	-116.84309776625825			-116.84309776625825												0		0
TZV2P	PBE	RuO	TZV2P/PBE/RuO.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-108.6214764111797	-108.62147641121365		-108.62147641121365	0.2335026	-0.15969796	-3.16156346	3.17419445								2	-1.0	0
TZV2P	PBE	RuO2	TZV2P/PBE/RuO2.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-124.71732203484223	-124.71732203484169		-124.71732203484169	-4.5e-07	6.3e-07	-7e-08	7.8e-07	4.350580540095	4.350580540305	9.371515146709	-5.42e-10	-3.5382978e-05	-3.980195e-05	6.024225409036333	0		0
TZV2P	PBE	RuO4	TZV2P/PBE/RuO4.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-156.8162033867285	-156.81620338673054		-156.81620338673054	-4.569e-05	-6.32e-06	4.16e-05	6.212e-05	7.605806291152	7.605809354473	7.605805226573	0.000250062278	-4.3323251e-05	8.1552936e-05	7.605806957399333	12	-1.0	0
TZV2P	PBE	S2	TZV2P/PBE/S2.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-20.350742830758886	-20.36220313648522		-20.36220313648522	-0.0	-0.0	-0.0	0.0	3.093408408565	3.01791984421	7.422997032605	-0.032601315108	1.9632747e-05	1.62764e-06	4.511441761793333	2	-1.0	0
TZV2P	PBE	S5	TZV2P/PBE/S5.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-51.04235774726634	-51.04235774726744		-51.04235774726744	-0.24422354	0.06882715	-1.71e-06	0.2537367	15.725667154365	8.383075599398	15.297361893877	0.212139496336	-2.0355727e-05	1.2523518e-05	13.13536821588	12	-1.0	0
TZV2P	PBE	SF2	TZV2P/PBE/SF2.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-58.648580549521235	-58.648580549521334		-58.648580549521334	-8.2e-07	5.728e-05	1.05149922	1.05149922	3.830745481081	2.603610263401	3.324045620417	1.2553755e-05	-1.39324e-07	-8.4526469e-05	3.2528004549663336	4	-1.0	0
TZV2P	PBE	SF4	TZV2P/PBE/SF4.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-107.16259241326503	-107.16259241326529		-107.16259241326529	-0.01858343	-0.02472312	0.66385923	0.66457931	5.394670630757	4.2844416376	3.688597514081	0.017774279166	0.001586578899	0.018610686928	4.455903260812667	12	-1.0	0
TZV2P	PBE	SF6	TZV2P/PBE/SF6.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-155.6370256801731	-155.63702568017305		-155.63702568017305	1.5e-07	-1.4e-07	2.169e-05	2.169e-05	4.884921679541	4.884921679515	4.854076389932	-2.236e-09	4.2225e-08	-2.4871e-08	4.8746399163293335	20	-389.629941	5
TZV2P	PBE	SbCl6-	TZV2P/PBE/SbCl6-.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-95.63213774702099	-95.63213774702115		-95.63213774702115	-38.42563408	-38.4256337	-38.42563439	66.5551505	19.051531347294	19.051531410059	19.051531291166	6.79e-09	-1.158e-09	2.9069e-08	19.051531349506334	20	-1.0	0
TZV2P	PBE	SbF	TZV2P/PBE/SbF.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-29.719435756444923	-29.719435756444984		-29.719435756444984	-0.00015625	0.0001815	-2.39874424	2.39874425								2	-1.0	0
TZV2P	PBE	SbF3	TZV2P/PBE/SbF3.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-78.31346768270359	-78.31346768270338		-78.31346768270338	-0.11843099	-0.09878477	3.77898852	3.78213412	6.020089407923	6.094975053876	5.493034898923	0.011880643855	-0.002363543934	0.010528445542	5.869366453574	8	-1.0	0
TZV2P	PBE	SbH3	TZV2P/PBE/SbH3.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-7.237923667368979	-7.237923667368992		-7.237923667368992	3.3e-06	1e-08	0.35450989	0.35450989	6.857805386834	6.857802031433	6.870409769663	-7.44e-10	-8.4928e-07	3.356e-09	6.86200572931	8	-1.0	0
TZV2P	PBE	SbO2	TZV2P/PBE/SbO2.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-37.44681700447515	-37.446817004475335		-37.446817004475335	1.3e-07	5.6e-07	2.80071391	2.80071391								4	-1.0	0
TZV2P	PBE	ScCl3	TZV2P/PBE/ScCl3.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-91.79215003727805	-91.79215003727836		-91.79215003727836	0.00091765	1.7e-07	1e-07	0.00091765	12.45465053543	12.454545297661	7.276217788459	-4.3718e-08	1.5779e-08	-1.0047e-08	10.728471207183333	8	-1.0	0
TZV2P	PBE	ScF3	TZV2P/PBE/ScF3.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-119.60118054475038	-119.60118054475033		-119.60118054475033	-0.0564214	-1.65e-06	-2.92e-06	0.0564214	5.1992108794	5.14791114902	3.260072358377	-5.26923e-07	-1.116415e-06	-1.19515e-07	4.535731462265667	8	-283.957318	1
TZV2P	PBE	ScH3	TZV2P/PBE/ScH3.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-48.297888794692696	-48.29788879469321		-48.29788879469321	0.00058332	2e-08	4e-08	0.00058332	7.622222491332	7.622371953651	5.509999657632	5.99e-10	5.3e-10	2.18e-10	6.918198034205001	8	-114.884642	1
TZV2P	PBE	ScO	TZV2P/PBE/ScO.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-62.628416753411166	-62.62841675341199		-62.62841675341199	-1e-08	-8e-08	-3.71266148	3.71266148								2	-1.0	0
TZV2P	PBE	Se8	TZV2P/PBE/Se8.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-75.41113361236673	-75.41113361236702		-75.41113361236702	1.4e-07	-5e-06	7e-07	5.05e-06	43.199979593547	43.199979774579	21.955803618593	-3.9007e-08	2.12733e-07	4.017e-09	36.11858766223967	24	-1.0	0
TZV2P	PBE	SeH2	TZV2P/PBE/SeH2.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-10.586973627426996	-10.586973627427032		-10.586973627427032	-0.0	1e-08	-0.58586033	0.58586033	4.333729873488	3.940856867862	4.261142045872	1.92e-10	-1.17e-10	-9.37e-09	4.178576262407334	4	-1.0	0
TZV2P	PBE	SeO	TZV2P/PBE/SeO.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-25.33101855601007	-25.287976035911903		-25.287976035911903	0.0703738	-0.60733583	7.61797242	7.64246774								2	-1.0	0
TZV2P	PBE	SeO2	TZV2P/PBE/SeO2.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-41.392942088170074	-41.39294208817008		-41.39294208817008	-1.2e-07	-3e-06	2.62823446	2.62823446	6.551510231296	3.44469691568	4.347279883704	2.46501e-07	3.84079e-07	1.4411401e-05	4.781162343559999	4	-1.0	0
TZV2P	PBE	SiCl4	TZV2P/PBE/SiCl4.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-64.03875309863645	-64.0387530986366		-64.0387530986366	-0.0	-1e-08	1e-08	1e-08	10.10119319785	10.101193200995	10.101193225892	-4.723e-09	-1.3804e-08	1.4054e-08	10.101193208245666	12	-1.0	0
TZV2P	PBE	SiF4	TZV2P/PBE/SiF4.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-101.1675270636594	-101.16752706365989		-101.16752706365989	-1e-06	-4.2e-07	-4.7e-07	1.18e-06	3.539014254013	3.539014247085	3.539014248106	-1.898e-08	7.947e-09	1.3652e-08	3.5390142497346666	12	-1.0	0
TZV2P	PBE	SiH4	TZV2P/PBE/SiH4.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-6.26841807462034	-6.268418074620327		-6.268418074620327	-0.0	0.0	0.0	1e-08	4.580059439883	4.58005944248	4.580059437209	-3.38e-10	9.5e-11	-1.132e-09	4.580059439857333	12	-1.0	0
TZV2P	PBE	SiO2	TZV2P/PBE/SiO2.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-35.967882616308245	-35.967882616308565		-35.967882616308565	-1e-08	-1e-08	-1.3e-07	1.3e-07	3.742958895744	3.74295889575	6.001870616683	-0.0	-3.267706e-06	-3.22879e-07	4.495929469392333	6	-1.0	0
TZV2P	PBE	SiS2	TZV2P/PBE/SiS2.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-24.34896715795147	-24.34896715795157		-24.34896715795157	0.0	-0.0	1.1e-07	1.1e-07	5.848210077029	5.848210077029	15.284335292244	-0.0	4.4776e-07	-1.29813e-07	8.993585148767332	6	-1.0	0
TZV2P	PBE	SnF3	TZV2P/PBE/SnF3.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-76.23714326366098	-76.23714326366753		-76.23714326366753	0.09361517	-0.00010719	2.93471972	2.93621247								8	-1.0	0
TZV2P	PBE	SnH4	TZV2P/PBE/SnH4.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-5.773248880911625	-5.773248880911646		-5.773248880911646	-1e-08	2e-08	1e-08	3e-08	6.52144654537	6.5214465541	6.521446553885	-3.008e-09	-8.498e-09	5.261e-09	6.521446551118333	12	-1.0	0
TZV2P	PBE	SnO	TZV2P/PBE/SnO.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-19.44996331401112	-19.44996331401107		-19.44996331401107	-0.0	-0.0	-4.0925025	4.0925025	5.358606915546	5.358606915546	7.815578738893	0.0	-4.20532e-07	-8.98434e-07	6.177597523328333	2	-1.0	0
TZV2P	PBE	SnO2	TZV2P/PBE/SnO2.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-35.400238996485676	-35.40023899648575		-35.40023899648575	-6e-08	1e-08	0.0066636	0.0066636	9.44567909896	5.18918010613	5.189176602054	2.3961e-08	1.2953e-08	-4.35e-10	6.608011935714667	4	-214.72271	2
TZV2P	PBE	SrF	TZV2P/PBE/SrF.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-54.92105449818652	-54.92105449818722		-54.92105449818722	0.0	-1e-08	-3.54247803	3.54247803								2	-1.0	0
TZV2P	PBE	SrF2	TZV2P/PBE/SrF2.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-79.26016321312396	-79.26016321312409		-79.26016321312409	-1.1e-07	9.5e-07	6.30675916	6.30675916	5.523147423622	3.297749478824	3.804273379771	3.80121e-07	2.4289e-08	-8.6296e-08	4.2083900940723336	4	-1.0	0
TZV2P	PBE	SrH2	TZV2P/PBE/SrH2.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-31.740808313610703	-31.74080831361094		-31.74080831361094	3.1e-07	1e-08	6.05481545	6.05481545	10.49639765881	6.969920597968	8.493562138237	3.11e-10	1.61409e-07	1.01e-09	8.653293465005	4	-1.0	0
TZV2P	PBE	SrO	TZV2P/PBE/SrO.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-46.62054161023574	-46.62054161023583		-46.62054161023583	4e-07	-1e-08	-7.6379687	7.6379687	5.173468802848	5.173468804396	15.090552551273	0.0	8.1263973e-05	-1.22548e-06	8.479163386172333	2	-1.0	0
TZV2P	PBE	SrS	TZV2P/PBE/SrS.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-40.832755320684356	-40.83275532068441		-40.83275532068441	1e-08	-4e-08	-9.38311625	9.38311625	8.71509470671	8.71509470671	20.984174143191	-0.0	4.86456e-07	-2.305268e-06	12.804787852203667	2	-1.0	0
TZV2P	PBE	TaF	TZV2P/PBE/TaF.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-82.21014673242477	-82.21014673242647		-82.21014673242647	-3e-08	1e-08	-1.20456014	1.20456014	10.387105812696	10.387105812697	9.383718006491	-3.02e-10	-4.3252e-08	1.2054e-08	10.052643210628	2	-1.0	0
TZV2P	PBE	TaF3	TZV2P/PBE/TaF3.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-130.9986918776891	-130.99869187766905		-130.99869187766905	-0.00479542	1.97e-06	2.773e-05	0.0047955	6.812177494377	6.81388902563	9.422870670786	-4.95176e-07	1.9030911e-05	-7.78e-10	7.682979063597667	8	-113.084516	1
TZV2P	PBE	TaO2F	TZV2P/PBE/TaO2F.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-114.52613450227312	-114.52613450227315		-114.52613450227315	-0.00019495	-0.00018215	2.00907526	2.00907527	7.301476404061	4.506686059329	6.474730816918	-3.21965e-07	5.3146361e-05	0.000804227979	6.094297760102666	8	-297.407893	2
TZV2P	PBE	Tc2O7	TZV2P/PBE/Tc2O7.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-272.08065759876854	-272.08065759876865		-272.08065759876865	-9.02e-06	-1.969e-05	-7.75e-06	2.3e-05	13.862414343302	13.857406977016	20.772152099741	-3.1585557e-05	3.239211e-06	-0.064219652345	16.163991140019665	28	-1.0	0
TZV2P	PBE	TcO	TZV2P/PBE/TcO.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-95.75073346532636	-95.7507334653311		-95.7507334653311	0.24091007	0.69266656	-2.43646307	2.5444404								2	-1.0	0
TZV2P	PBE	TcO3F	TZV2P/PBE/TcO3F.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-152.28080526506707	-152.28080526506776		-152.28080526506776	0.00144214	5.6e-06	0.58307688	0.58307866	7.423675517823	7.43325207632	6.405381941013	-3.680933e-05	-0.001278907372	6.4013126e-05	7.087436511718667	12	-141.185485	1
TZV2P	PBE	TeF3	TZV2P/PBE/TeF3.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-80.86521885702255	-80.86521885702587		-80.86521885702587	-2.31653746	-0.0986812	0.42306886	2.35691982								8	-1.0	0
TZV2P	PBE	TeH2	TZV2P/PBE/TeH2.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-9.296424535489212	-9.296424535489264		-9.296424535489264	-1e-08	-1e-08	-0.10864497	0.10864497	6.168667013142	5.610020472382	6.087095453698	-3.16e-10	-3.328e-09	8.855e-08	5.955260979740667	4	-1.0	0
TZV2P	PBE	TeO	TZV2P/PBE/TeO.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-24.05736653256772	-23.89113568597883		-23.89113568597883	4.5e-06	-6.1e-07	14.71909175	14.71909175								2	-1.0	0
TZV2P	PBE	TeO2	TZV2P/PBE/TeO2.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-40.099413364519066	-40.099413364519236		-40.099413364519236	1.1e-07	1.52e-06	3.68947402	3.68947402	8.297270945325	4.610694354491	5.928263960245	-3.78029e-07	-1.815377e-06	-2.1641363e-05	6.278743086687	4	-1.0	0
TZV2P	PBE	TiCO4	TZV2P/PBE/TiCO4.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-144.765292651435	-142.66786884136465		-142.66786884136465	-106.46226235	26.08068776	99.97570299	148.35618209								28	-334.96227	1
TZV2P	PBE	TiCl4	TZV2P/PBE/TiCl4.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-118.23000741803293	-118.23000741803507		-118.23000741803507	2.3e-07	2.3e-06	2.27e-06	3.24e-06	13.347680630222	13.347680486817	13.347680510725	-5.88774e-07	6.28751e-07	-2.5892e-08	13.347680542588	12	-1.0	0
TZV2P	PBE	TiF3	TZV2P/PBE/TiF3.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-130.96777518074654	-130.96777518074933		-130.96777518074933	-0.03098469	-6.8e-07	-1.1e-06	0.03098469	5.428076117247	5.391130467124	5.45736207852	-3.01866e-07	-2.49564e-07	-4.02213e-07	5.425522887630334	8	-281.475673	1
TZV2P	PBE	TiF4	TZV2P/PBE/TiF4.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-155.31779566374627	-155.31779566374757		-155.31779566374757	-5.4e-07	-2.1e-07	8.1e-07	1e-06	5.343713921474	5.343713881967	5.343713950193	1.94882e-07	-3.8575e-08	-1.41365e-07	5.3437139178779995	12	-1.0	0
TZV2P	PBE	TiH4	TZV2P/PBE/TiH4.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-60.274250248842975	-60.2742502488433		-60.2742502488433	6e-08	6e-08	5e-08	1e-07	7.086247278919	7.086247290528	7.086247282866	-4.138e-09	-1.3871e-08	-1.1333e-08	7.086247284104334	12	-1.0	0
TZV2P	PBE	TiO	TZV2P/PBE/TiO.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-73.98291093212232	-73.19379061232901		-73.19379061232901	-2.16e-06	9.2e-07	-21.43766437	21.43766437								2	-602.154065	1
TZV2P	PBE	TiO2	TZV2P/PBE/TiO2.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-90.11927386304129	-90.11927386304251		-90.11927386304251	1.85e-06	-8.3e-07	6.47390218	6.47390218	7.698937056671	3.468578837722	4.476730238652	-5.1356e-08	7.3088786e-05	4.8304803e-05	5.214748711015001	4	-1.0	0
TZV2P	PBE	TiS2	TZV2P/PBE/TiS2.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-78.4652715066945	-78.46527150669422		-78.46527150669422	-2.3e-07	-6e-08	5.44198302	5.44198302	16.811010551556	7.063933300168	8.827828542788	-5.1668e-08	0.001610301767	-0.000127497734	10.900924131503999	4	-1.0	0
TZV2P	PBE	TlCl	TZV2P/PBE/TlCl.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-64.9185227340968	-64.9185227340972		-64.9185227340972	-1e-08	2e-08	-4.54734088	4.54734088	5.938795572215	5.938795572215	11.476291702272	-0.0	1.0649e-08	-2.1644e-08	7.7846276155673335	2	-1.0	0
TZV2P	PBE	TlCl3	TZV2P/PBE/TlCl3.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-94.88918899743464	-94.8891889974346		-94.8891889974346	-0.00015639	1.9e-07	-0.0204148	0.0204154	15.029529359996	15.027807709558	7.59413444578	-1.56453e-07	-2.102869e-06	-4.5912e-08	12.550490505111332	8	-1.0	0
TZV2P	PBE	TlH	TZV2P/PBE/TlH.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-50.43204580127849	-50.432045801278555		-50.432045801278555	-3e-08	0.0	-1.52441792	1.52441792	5.659683062987	5.659683062987	10.023338208917	0.0	6.8567e-08	1.3939e-08	7.114234778297	2	-1.0	0
TZV2P	PBE	TlH3	TZV2P/PBE/TlH3.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-51.56961818746804	-51.56961818746858		-51.56961818746858	-8.08e-06	-2.5e-07	1.9e-07	8.09e-06	7.934658070426	7.934653681921	4.716154009809	3.674e-09	1.6831e-08	-1.1861e-08	6.861821920718666	8	-1.0	0
TZV2P	PBE	TlO	TZV2P/PBE/TlO.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-65.82461886914055	-65.82461886914244		-65.82461886914244	-4.8e-07	2e-07	-4.41176093	4.41176093								2	-1.0	0
TZV2P	PBE	VH5	TZV2P/PBE/VH5.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-74.04761846886724	-74.04761846886635		-74.04761846886635	0.38354465	0.04652577	-1.09857099	1.16452968	6.723777802065	6.6537936252	7.222817898308	0.008476679426	-0.200001180964	-0.02327078889	6.866796441857666	16	-1.0	0
TZV2P	PBE	VO	TZV2P/PBE/VO.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-87.20874764186921	-87.20874764873108		-87.20874764873108	0.00010838	9.034e-05	-3.25030126	3.25030126								2	-3020.998203	1
TZV2P	PBE	VOF3	TZV2P/PBE/VOF3.results	CP2K version 9.0 (Development Version)	git:b634a23	3	True	-160.2394841383056	-160.2394841383074		-160.2394841383074	0.03868374	-0.02085365	-0.47238748	0.47442727	5.492853835406	5.425149560005	6.053100560606	0.014355706029	0.009743342563	0.006138155185	5.657034652005667	12	-1.0	0
